,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
1160,K03202,5106.0,60,4.7,1,0.03,0.12,0.12,-99,0,9.962,0.018,291.5071981668327,39.323670979803964,kmag,allsky,smemp
1161,K03203,6516.0,60,4.7,1,-0.13,0.12,0.12,-99,0,10.82,0.018,292.8922091447252,38.270535027211615,kmag,allsky,smemp
1162,K03209,6256.0,60,4.7,1,-0.07,0.12,0.12,-99,0,10.745,0.011,285.9232050045854,42.54981869754898,kmag,allsky,smemp
1163,K03215,5413.0,60,4.7,1,0.21,0.12,0.12,-99,0,10.402,0.019,291.65035413046553,38.40951185726167,kmag,allsky,smemp
1164,K03218,5945.0,60,4.7,1,0.03,0.12,0.12,-99,0,10.714,0.017,283.85146879628036,47.24383461044547,kmag,allsky,smemp
1165,K03220,6231.0,60,4.7,1,0.07,0.12,0.12,-99,0,10.967,0.021,291.25562258475014,48.846917088867734,kmag,allsky,smemp
1166,K03224,5391.0,60,4.7,1,0.06,0.12,0.12,-99,0,10.462,0.011,281.3274383848217,47.58501348499063,kmag,allsky,smemp
1167,K03225,5363.0,60,4.7,1,0.08,0.12,0.12,-99,0,10.501,0.018,289.67172023244206,38.29779218566817,kmag,allsky,smemp
1168,K03227,5848.0,60,4.7,1,0.04,0.12,0.12,-99,0,10.767,0.016,298.4028970251779,45.29722970471518,kmag,allsky,smemp
1169,K03231,6010.0,60,4.7,1,-0.2,0.12,0.12,-99,0,10.67,0.016,298.3585539341755,47.63855101143282,kmag,allsky,smemp
1170,K03232,5736.0,60,4.7,1,0.0,0.12,0.12,-99,0,10.799,0.011,282.1178210766145,46.22395473257053,kmag,allsky,smemp
1171,K03234,6190.0,60,4.7,1,-0.2,0.12,0.12,-99,0,11.021,0.018,283.43573921389117,47.066798297543286,kmag,allsky,smemp
1172,K03236,6216.0,60,4.7,1,-0.01,0.12,0.12,-99,0,11.047,0.012,295.43912880878406,43.67626179003628,kmag,allsky,smemp
1173,K03237,5765.0,60,4.7,1,0.22,0.12,0.12,-99,0,10.813,0.017,285.3306798810971,42.04050158054121,kmag,allsky,smemp
1174,K03239,5518.0,60,4.7,1,-0.05,0.12,0.12,-99,0,10.75,0.018,298.89646310786344,40.47697912168042,kmag,allsky,smemp
1175,K03240,5962.0,60,4.7,1,0.25,0.12,0.12,-99,0,10.526,0.018,292.3450532994505,41.58526216774404,kmag,allsky,smemp
1176,K03242,6440.0,60,4.7,1,0.02,0.12,0.12,-99,0,11.52,0.016,284.45605204890444,42.43979375422424,kmag,allsky,smemp
1177,K03243,6226.0,60,4.7,1,-0.48,0.12,0.12,-99,0,11.089,0.013999999999999999,286.85982617541293,46.62549598743053,kmag,allsky,smemp
1178,K03244,4919.0,60,4.7,1,0.04,0.12,0.12,-99,0,10.176,0.011,287.76624232937365,42.32267330121517,kmag,allsky,smemp
1179,K03245,6039.0,60,4.7,1,-0.2,0.12,0.12,-99,0,11.114,0.024,280.24951972862635,43.915066494508046,kmag,allsky,smemp
1180,K03246,4673.0,60,4.7,1,0.13,0.12,0.12,-99,0,10.204,0.013999999999999999,289.4240356862107,46.726082289422855,kmag,allsky,smemp
1181,K03248,5804.0,60,4.7,1,0.0,0.12,0.12,-99,0,10.892,0.021,290.46507883836114,48.33224852545656,kmag,allsky,smemp
1182,K03249,6015.0,60,4.7,1,0.04,0.12,0.12,-99,0,11.12,0.011,289.76053033729215,45.45562292730194,kmag,allsky,smemp
1183,K03254,5499.0,60,4.7,1,0.34,0.12,0.12,-99,0,10.880999999999998,0.012,295.13468000632776,46.769640501221396,kmag,allsky,smemp
1184,K03257,4370.0,60,4.7,1,0.23,0.12,0.12,-99,0,13.299,0.034,297.38518397768104,47.5433838825951,kmag,allsky,smemp
1185,K03263,4441.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.726,0.035,285.0959595134087,50.10088505663209,kmag,allsky,smemp
1186,K03266,4377.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.908,0.028,294.55368249845526,45.08130110223592,kmag,allsky,smemp
1187,K03277,5848.0,60,4.7,1,-0.1,0.12,0.12,-99,0,11.635,0.021,292.4227920220441,38.26628240679509,kmag,allsky,smemp
1188,K03278,5331.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.977,0.032,291.52493490295615,38.45590874073021,kmag,allsky,smemp
1189,K03282,3929.0,60,4.7,1,-0.21,0.12,0.12,-99,0,12.922,0.032,294.08306621796225,50.5027572418454,kmag,allsky,smemp
1190,K03283,4746.0,60,4.7,1,-0.02,0.12,0.12,-99,0,13.138,0.053,286.0890733728233,45.36904547298747,kmag,allsky,smemp
1191,K03286,4159.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.681,0.024,286.9453381081036,43.82280234637129,kmag,allsky,smemp
1192,K03287,5927.0,60,4.7,1,-0.08,0.12,0.12,-99,0,12.542,0.027000000000000003,283.7705480997579,42.02720297691896,kmag,allsky,smemp
1193,K03288,5382.0,60,4.7,1,0.06,0.12,0.12,-99,0,12.509,0.026,283.2115971195563,41.03801351363864,kmag,allsky,smemp
1194,K03296,4673.0,60,4.7,1,0.13,0.12,0.12,-99,0,12.384,0.015,282.42294007989915,46.013976057859146,kmag,allsky,smemp
1195,K03298,4234.0,60,4.7,1,-0.37,0.12,0.12,-99,0,13.359000000000002,0.04,285.5577887637504,44.010822147908875,kmag,allsky,smemp
1196,K03301,5652.0,60,4.7,1,0.26,0.12,0.12,-99,0,12.507,0.024,292.6296570113671,44.283051133580024,kmag,allsky,smemp
1197,K03303,4810.0,60,4.7,1,-0.3,0.12,0.12,-99,0,13.470999999999998,0.035,285.8305091276089,43.198377010307006,kmag,allsky,smemp
1198,K03308,5934.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.507,0.025,287.235682764397,38.75408239814657,kmag,allsky,smemp
1199,K03310,5360.0,60,4.7,1,0.16,0.12,0.12,-99,0,11.855,0.023,288.8045986768658,50.99066440243493,kmag,allsky,smemp
1200,K03311,4531.0,60,4.7,1,-0.04,0.12,0.12,-99,0,12.043,0.025,289.8194222022655,51.90485406369398,kmag,allsky,smemp
1201,K03313,4688.0,60,4.7,1,0.11,0.12,0.12,-99,0,12.598,0.025,283.0476360461536,46.265510476499955,kmag,allsky,smemp
1202,K03315,5693.0,60,4.7,1,-0.58,0.12,0.12,-99,0,12.408,0.015,289.8312417859079,44.6098414876431,kmag,allsky,smemp
1203,K03330,4718.0,60,4.7,1,0.07,0.12,0.12,-99,0,12.896,0.026,288.69494749470965,39.883080177344304,kmag,allsky,smemp
1204,K03334,4403.0,60,4.7,1,0.1,0.12,0.12,-99,0,11.841,0.021,296.33853465870015,48.75750643259512,kmag,allsky,smemp
1205,K03338,6033.0,60,4.7,1,-0.27,0.12,0.12,-99,0,12.156,0.023,300.78392620162424,44.192481468372925,kmag,allsky,smemp
1206,K03340,6067.0,60,4.7,1,-0.19,0.12,0.12,-99,0,12.402999999999999,0.021,286.51019267584036,38.6182836971199,kmag,allsky,smemp
1207,K03346,5943.0,60,4.7,1,-0.04,0.12,0.12,-99,0,12.009,0.029,290.63651442042334,48.99614940568616,kmag,allsky,smemp
1208,K03358,5323.0,60,4.7,1,-0.19,0.12,0.12,-99,0,12.295,0.024,291.8892163641288,39.361734951148414,kmag,allsky,smemp
1209,K03363,5754.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.255999999999998,0.029,285.7119953085351,49.70675742523465,kmag,allsky,smemp
1210,K03364,4632.0,60,4.7,1,0.09,0.12,0.12,-99,0,12.880999999999998,0.039,290.46204229281125,48.6995531681246,kmag,allsky,smemp
1211,K03370,4789.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.603,0.025,289.43900752993625,49.731222648924636,kmag,allsky,smemp
1212,K03371,5307.0,60,4.7,1,-0.05,0.12,0.12,-99,0,11.995999999999999,0.028,285.3138208990865,48.72527000349904,kmag,allsky,smemp
1213,K03378,5636.0,60,4.7,1,-0.54,0.12,0.12,-99,0,12.120999999999999,0.029,294.5090741263206,39.461164652393705,kmag,allsky,smemp
1214,K03382,5355.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.085,0.015,281.1801182805735,46.92997013891132,kmag,allsky,smemp
1215,K03384,5972.0,60,4.7,1,0.08,0.12,0.12,-99,0,11.724,0.017,298.09544037665887,44.737061228092,kmag,allsky,smemp
1216,K03391,4327.0,60,4.7,1,-0.22,0.12,0.12,-99,0,13.219,0.033,285.84392313110334,46.015950555442934,kmag,allsky,smemp
1217,K03398,6301.0,60,4.7,1,-0.09,0.12,0.12,-99,0,12.289000000000001,0.017,295.49807365701184,38.644449865999185,kmag,allsky,smemp
1218,K03403,5772.0,60,4.7,1,0.14,0.12,0.12,-99,0,11.638,0.024,286.64642650698613,49.93777346333615,kmag,allsky,smemp
1219,K03412,4510.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.158,0.021,288.59706946052967,41.03632537613185,kmag,allsky,smemp
1220,K03414,3910.0,60,4.7,1,-0.16,0.12,0.12,-99,0,12.517,0.021,284.49628160667106,41.32589035852511,kmag,allsky,smemp
1221,K03419,6170.0,60,4.7,1,-0.46,0.12,0.12,-99,0,11.739,0.019,297.03964806717494,49.469139749162636,kmag,allsky,smemp
1222,K03421,6192.0,60,4.7,1,0.04,0.12,0.12,-99,0,12.649,0.023,289.91969554320326,40.16850835759527,kmag,allsky,smemp
1223,K03422,5700.0,60,4.7,1,0.07,0.12,0.12,-99,0,11.665999999999999,0.021,297.71489621767324,41.10422511417719,kmag,allsky,smemp
1224,K03425,5853.0,60,4.7,1,-0.09,0.12,0.12,-99,0,11.514,0.023,300.3161722706472,45.49532709871561,kmag,allsky,smemp
1225,K03436,4963.0,60,4.7,1,0.23,0.12,0.12,-99,0,11.455,0.018,283.9863480474522,41.6505090986747,kmag,allsky,smemp
1226,K03438,5971.0,60,4.7,1,-0.28,0.12,0.12,-99,0,12.364,0.018,289.91858898378126,42.00142803672366,kmag,allsky,smemp
1227,K03439,6290.0,60,4.7,1,-0.17,0.12,0.12,-99,0,12.907,0.028,296.107927114192,39.319920133884956,kmag,allsky,smemp
1228,K03444,3617.0,60,4.7,1,0.09,0.12,0.12,-99,0,10.309,0.02,297.42940772950374,40.56205543807173,kmag,allsky,smemp
1229,K03451,5991.0,60,4.7,1,0.07,0.12,0.12,-99,0,12.706,0.029,290.34431337219894,48.14728040773317,kmag,allsky,smemp
1230,K03456,5614.0,60,4.7,1,-0.37,0.12,0.12,-99,0,11.406,0.019,292.00206142566134,41.78696391440142,kmag,allsky,smemp
1231,K03465,5363.0,60,4.7,1,0.05,0.12,0.12,-99,0,11.386,0.013999999999999999,288.5616269486671,46.536124709074365,kmag,allsky,smemp
1232,K03469,5382.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.469,0.024,294.2503407338533,39.94389300392434,kmag,allsky,smemp
1233,K03471,5506.0,60,4.7,1,-0.31,0.12,0.12,-99,0,11.024,0.021,297.1699634932286,50.1474523537457,kmag,allsky,smemp
1234,K03473,5060.0,60,4.7,1,-0.06,0.12,0.12,-99,0,11.821,0.019,298.0759033868609,45.18907825566884,kmag,allsky,smemp
1235,K03478,4729.0,60,4.7,1,0.14,0.12,0.12,-99,0,11.175,0.013,287.66333098853664,43.47137823661464,kmag,allsky,smemp
1236,K03496,6402.0,60,4.7,1,-0.1,0.12,0.12,-99,0,12.470999999999998,0.018,288.42118921701524,43.17977295319213,kmag,allsky,smemp
1237,K03500,5921.0,60,4.7,1,0.22,0.12,0.12,-99,0,11.826,0.018,296.35460928270714,41.33556981697153,kmag,allsky,smemp
1238,K03503,6041.0,60,4.7,1,-0.48,0.12,0.12,-99,0,12.483,0.026,293.15076544818885,41.72915321658449,kmag,allsky,smemp
1239,K03506,6559.0,60,4.7,1,-0.39,0.12,0.12,-99,0,11.712,0.018,301.1460637226255,44.86965074230855,kmag,allsky,smemp
1240,K03515,6100.0,60,4.7,1,-0.51,0.12,0.12,-99,0,10.943,0.025,292.71311852252444,38.369592420490896,kmag,allsky,smemp
1241,K03522,6694.0,60,4.7,1,-0.28,0.12,0.12,-99,0,10.348,0.017,295.9108154082288,50.40970522152611,kmag,allsky,smemp
1242,K03527,6195.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.474,0.028,282.000931228856,44.960739216079205,kmag,allsky,smemp
1243,K03541,6116.0,60,4.7,1,-0.38,0.12,0.12,-99,0,12.315,0.024,284.25723559497953,45.11866685039357,kmag,allsky,smemp
1244,K03545,5962.0,60,4.7,1,-0.05,0.12,0.12,-99,0,13.356,0.033,295.50610268451646,44.11048309228919,kmag,allsky,smemp
1245,K03546,4170.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.194,0.021,293.46354253905923,42.884102794252186,kmag,allsky,smemp
1246,K03550,5248.0,60,4.7,1,-0.35,0.12,0.12,-99,0,13.354,0.033,289.25281376217185,42.562596132822826,kmag,allsky,smemp
1247,K03557,6403.0,60,4.7,1,-0.22,0.12,0.12,-99,0,11.946,0.021,292.26042397314376,40.70368945676622,kmag,allsky,smemp
1248,K03560,6240.0,60,4.7,1,-0.05,0.12,0.12,-99,0,10.599,0.018,295.21745536790525,39.909976869367775,kmag,allsky,smemp
1249,K03573,5963.0,60,4.7,1,-0.07,0.12,0.12,-99,0,12.287,0.018,289.2641429251197,47.005966214664134,kmag,allsky,smemp
1250,K03583,6450.0,60,4.7,1,-0.23,0.12,0.12,-99,0,11.515999999999998,0.018,299.2194549872056,40.212273852643435,kmag,allsky,smemp
1251,K03602,5887.0,60,4.7,1,-0.48,0.12,0.12,-99,0,12.265,0.024,283.55246210448774,48.22283587067398,kmag,allsky,smemp
1252,K03605,5294.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.139,0.018,295.8383282899916,41.42728527838587,kmag,allsky,smemp
1253,K03606,6582.0,60,4.7,1,-0.31,0.12,0.12,-99,0,12.884,0.031,292.267653544442,47.39471625366897,kmag,allsky,smemp
1254,K03608,5849.0,60,4.7,1,-0.12,0.12,0.12,-99,0,12.034,0.022,284.81534487786604,47.39260112136982,kmag,allsky,smemp
1255,K03641,6053.0,60,4.7,1,-0.21,0.12,0.12,-99,0,12.438,0.025,288.3278197897892,38.62761397770319,kmag,allsky,smemp
1256,K03650,4836.0,60,4.7,1,-0.21,0.12,0.12,-99,0,13.300999999999998,0.031,297.7584444377668,41.51360558250246,kmag,allsky,smemp
1257,K03663,5671.0,60,4.7,1,-0.1,0.12,0.12,-99,0,11.116,0.022,289.76362115389145,51.962683040233266,kmag,allsky,smemp
1258,K03678,5438.0,60,4.7,1,0.14,0.12,0.12,-99,0,11.309,0.02,289.79175610285586,39.28526553087817,kmag,allsky,smemp
1259,K03680,5576.0,60,4.7,1,0.19,0.12,0.12,-99,0,13.101,0.039,293.28152658411364,45.30965721343035,kmag,allsky,smemp
1260,K03681,6073.0,60,4.7,1,0.05,0.12,0.12,-99,0,10.688,0.018,292.6274943414798,37.86016532109599,kmag,allsky,smemp
1261,K03683,6166.0,60,4.7,1,-0.22,0.12,0.12,-99,0,10.886,0.023,290.9739057131953,48.178205866730785,kmag,allsky,smemp
1262,K03689,5988.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.627,0.019,285.97176755065937,42.545624262210495,kmag,allsky,smemp
1263,K03720,6391.0,60,4.7,1,-0.2,0.12,0.12,-99,0,12.21,0.022,293.49055505269354,48.09528743878605,kmag,allsky,smemp
1264,K03721,5998.0,60,4.7,1,-0.55,0.12,0.12,-99,0,12.637,0.022,295.15486786424043,43.44429192761872,kmag,allsky,smemp
1265,K03728,6538.0,60,4.7,1,-0.18,0.12,0.12,-99,0,11.303,0.013999999999999999,287.807211505082,43.18880082185797,kmag,allsky,smemp
1266,K03741,6479.0,60,4.7,1,-0.21,0.12,0.12,-99,0,12.058,0.023,300.3323404293507,44.98610646967674,kmag,allsky,smemp
1267,K03744,6294.0,60,4.7,1,0.02,0.12,0.12,-99,0,13.688,0.05,295.0614863015173,49.046543011220386,kmag,allsky,smemp
1268,K03749,4009.0,60,4.7,1,-0.1,0.12,0.12,-99,0,12.972000000000001,0.036,285.0076174593128,49.503963428569705,kmag,allsky,smemp
1269,K03764,6520.0,60,4.7,1,-0.08,0.12,0.12,-99,0,13.222000000000001,0.034,292.0023962014712,38.43514869438981,kmag,allsky,smemp
1270,K03770,6010.0,60,4.7,1,-0.14,0.12,0.12,-99,0,12.835,0.03,290.93665952923766,40.12485101813075,kmag,allsky,smemp
1271,K03780,6173.0,60,4.7,1,-0.39,0.12,0.12,-99,0,12.787,0.023,291.3867722800745,42.260477107618435,kmag,allsky,smemp
1272,K03782,4927.0,60,4.7,1,0.14,0.12,0.12,-99,0,11.351,0.018,295.08719851173146,49.170071633465916,kmag,allsky,smemp
1273,K03783,6574.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.009,0.02,294.6737459651636,46.12263445418337,kmag,allsky,smemp
1274,K03787,5553.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.363,0.015,288.43913373539664,43.505280692934726,kmag,allsky,smemp
1275,K03792,4321.0,60,4.7,1,-0.02,0.12,0.12,-99,0,12.813,0.03,289.348718878125,50.48294108731188,kmag,allsky,smemp
1276,K03794,4454.0,60,4.7,1,0.07,0.12,0.12,-99,0,13.319,0.035,290.96621016868636,51.5047656451624,kmag,allsky,smemp
1277,K03801,5449.0,60,4.7,1,0.35,0.12,0.12,-99,0,14.188,0.064,295.20692317151014,45.098140922499475,kmag,allsky,smemp
1278,K03811,5678.0,60,4.7,1,-0.3,0.12,0.12,-99,0,12.165999999999999,0.022,286.1531043921783,39.71496340894492,kmag,allsky,smemp
1279,K03818,6696.0,60,4.7,1,-0.3,0.12,0.12,-99,0,11.307,0.013,289.73913822470496,41.96521072243999,kmag,allsky,smemp
1280,K03823,5471.0,60,4.7,1,0.03,0.12,0.12,-99,0,12.382,0.022,286.7714261597026,39.98381177383383,kmag,allsky,smemp
1281,K03835,4917.0,60,4.7,1,0.04,0.12,0.12,-99,0,10.84,0.029,292.69037790740884,37.835054926614966,kmag,allsky,smemp
1282,K03837,6126.0,60,4.7,1,-0.36,0.12,0.12,-99,0,12.823,0.024,287.37174786853456,46.56479919707759,kmag,allsky,smemp
1283,K03853,4914.0,60,4.7,1,-0.1,0.12,0.12,-99,0,8.511,0.018,287.46808588322017,37.96666374325228,kmag,allsky,smemp
1284,K03864,4937.0,60,4.7,1,0.1,0.12,0.12,-99,0,10.915,0.018,293.3450181061104,39.257746933491546,kmag,allsky,smemp
1285,K03867,5482.0,60,4.7,1,0.11,0.12,0.12,-99,0,13.182,0.029,296.05407047959636,45.82704465005099,kmag,allsky,smemp
1286,K03875,6489.0,60,4.7,1,-0.49,0.12,0.12,-99,0,11.954,0.024,290.14910154297155,50.2391296483575,kmag,allsky,smemp
1287,K03876,5625.0,60,4.7,1,0.04,0.12,0.12,-99,0,11.107,0.019,290.44062942392935,38.52357207643333,kmag,allsky,smemp
1288,K03878,5725.0,60,4.7,1,0.05,0.12,0.12,-99,0,11.263,0.018,293.88535567166275,39.5198347801614,kmag,allsky,smemp
1289,K03880,6314.0,60,4.7,1,0.08,0.12,0.12,-99,0,9.549,0.017,288.8674306976764,39.26491795495451,kmag,allsky,smemp
1290,K03889,5714.0,60,4.7,1,0.24,0.12,0.12,-99,0,12.1,0.023,292.61951912192586,48.08145325911068,kmag,allsky,smemp
1291,K03890,4799.0,60,4.7,1,-0.04,0.12,0.12,-99,0,10.889,0.016,293.7721362035598,44.638479824209604,kmag,allsky,smemp
1292,K03892,5573.0,60,4.7,1,0.32,0.12,0.12,-99,0,11.193,0.026,290.5594478719271,49.94286292017332,kmag,allsky,smemp
1293,K03893,4412.0,60,4.7,1,0.03,0.12,0.12,-99,0,13.208,0.03,285.11972658640116,38.866461823752005,kmag,allsky,smemp
1294,K03907,6354.0,60,4.7,1,-0.17,0.12,0.12,-99,0,11.178,0.018,296.99773217474,42.65331257034854,kmag,allsky,smemp
1295,K03908,5793.0,60,4.7,1,0.08,0.12,0.12,-99,0,10.453,0.02,299.5833361566261,47.448124405758406,kmag,allsky,smemp
1296,K03913,5768.0,60,4.7,1,0.13,0.12,0.12,-99,0,13.462,0.038,294.6125141626632,47.343235695062354,kmag,allsky,smemp
1297,K03923,4377.0,60,4.7,1,0.06,0.12,0.12,-99,0,12.99,0.032,293.07544800489813,40.12227377285187,kmag,allsky,smemp
1298,K03925,5373.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.3,0.025,288.1624395917121,48.165152959122665,kmag,allsky,smemp
1299,K03936,4950.0,60,4.7,1,0.15,0.12,0.12,-99,0,11.289000000000001,0.018,297.57714504279784,40.02767679991634,kmag,allsky,smemp
1300,K03943,6070.0,60,4.7,1,-0.22,0.12,0.12,-99,0,11.33,0.011,290.8723061033265,43.333010397391604,kmag,allsky,smemp
1301,K03946,6128.0,60,4.7,1,-0.46,0.12,0.12,-99,0,11.925999999999998,0.018,295.9755645313386,44.71337392664521,kmag,allsky,smemp
1302,K03970,4104.0,60,4.7,1,0.24,0.12,0.12,-99,0,11.797,0.013999999999999999,295.1150721148308,45.96655988901944,kmag,allsky,smemp
1303,K03975,4282.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.55,0.026,291.58525543402527,45.7158742328889,kmag,allsky,smemp
1304,K03980,5611.0,60,4.7,1,0.15,0.12,0.12,-99,0,13.083,0.029,281.24309537984317,42.25493830647,kmag,allsky,smemp
1305,K04002,5103.0,60,4.7,1,0.23,0.12,0.12,-99,0,13.149,0.032,285.33149025985733,41.06384347677306,kmag,allsky,smemp
1306,K04004,5729.0,60,4.7,1,-0.07,0.12,0.12,-99,0,11.106,0.02,283.9950850346475,39.917012141208225,kmag,allsky,smemp
1307,K04005,5407.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.919,0.024,280.8015187815904,44.03397330539829,kmag,allsky,smemp
1308,K04011,5898.0,60,4.7,1,0.19,0.12,0.12,-99,0,11.140999999999998,0.018,295.0532879811697,50.34776373103633,kmag,allsky,smemp
1309,K04014,5899.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.352,0.019,286.9497375647616,45.35376264062201,kmag,allsky,smemp
1310,K04016,4295.0,60,4.7,1,0.01,0.12,0.12,-99,0,11.519,0.023,283.34455550484415,41.2017543714009,kmag,allsky,smemp
1311,K04018,5367.0,60,4.7,1,-0.09,0.12,0.12,-99,0,13.077,0.033,293.35098297728257,40.05967522037403,kmag,allsky,smemp
1312,K04022,5904.0,60,4.7,1,-0.17,0.12,0.12,-99,0,11.888,0.021,283.12859838590094,43.45684221931933,kmag,allsky,smemp
1313,K04024,5189.0,60,4.7,1,-0.1,0.12,0.12,-99,0,11.927,0.018,283.787087539527,48.02960193685625,kmag,allsky,smemp
1314,K04032,5569.0,60,4.7,1,0.09,0.12,0.12,-99,0,10.989,0.019,285.7284756837014,42.65446511528303,kmag,allsky,smemp
1315,K04036,4742.0,60,4.7,1,0.0,0.12,0.12,-99,0,11.902999999999999,0.018,297.2852168232957,49.212452636495705,kmag,allsky,smemp
1316,K04037,6089.0,60,4.7,1,-0.14,0.12,0.12,-99,0,11.625,0.019,300.94572281046885,44.16470994422274,kmag,allsky,smemp
1317,K04050,4521.0,60,4.7,1,0.02,0.12,0.12,-99,0,13.623,0.045,294.7876189492878,43.73894010577061,kmag,allsky,smemp
1318,K04051,5132.0,60,4.7,1,0.05,0.12,0.12,-99,0,13.139,0.028,298.8988312548768,47.46306958994861,kmag,allsky,smemp
1319,K04053,5902.0,60,4.7,1,-0.13,0.12,0.12,-99,0,11.436,0.018,290.91932650162505,37.28716768826346,kmag,allsky,smemp
1320,K04054,5226.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.743,0.026,286.6088624791794,41.88929860023648,kmag,allsky,smemp
1321,K04060,5733.0,60,4.7,1,0.17,0.12,0.12,-99,0,12.295,0.018,290.833881072453,45.43561002169203,kmag,allsky,smemp
1322,K04062,5939.0,60,4.7,1,-0.06,0.12,0.12,-99,0,12.755,0.029,288.9088821654163,50.16280182154131,kmag,allsky,smemp
1323,K04066,6190.0,60,4.7,1,0.04,0.12,0.12,-99,0,12.201,0.019,290.73001407110286,44.83612802886259,kmag,allsky,smemp
1324,K04067,5968.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.817,0.027000000000000003,290.6583922061913,40.778538285252274,kmag,allsky,smemp
1325,K04069,4612.0,60,4.7,1,0.09,0.12,0.12,-99,0,12.494000000000002,0.024,299.3518919886145,41.19572850922564,kmag,allsky,smemp
1326,K04070,4856.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.423,0.019,281.4406356467388,47.246379384847344,kmag,allsky,smemp
1327,K04072,5750.0,60,4.7,1,0.08,0.12,0.12,-99,0,11.995999999999999,0.02,283.76403958580505,42.22209915199624,kmag,allsky,smemp
1328,K04077,4199.0,60,4.7,1,0.05,0.12,0.12,-99,0,11.299,0.012,294.5316223782518,43.398458982629016,kmag,allsky,smemp
1329,K04087,3882.0,60,4.7,1,-0.23,0.12,0.12,-99,0,12.120999999999999,0.021,285.350066401949,41.45236949449957,kmag,allsky,smemp
1330,K04089,5100.0,60,4.7,1,-0.52,0.12,0.12,-99,0,13.042,0.031,296.34620300667694,50.390767779520395,kmag,allsky,smemp
1331,K04097,4339.0,60,4.7,1,0.13,0.12,0.12,-99,0,10.841,0.02,285.6899312176826,40.99466593906731,kmag,allsky,smemp
1332,K04103,5177.0,60,4.7,1,-0.1,0.12,0.12,-99,0,12.880999999999998,0.03,291.6768668776168,38.874915197631275,kmag,allsky,smemp
1333,K04109,4831.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.369000000000002,0.023,297.08320691224645,43.680030496876824,kmag,allsky,smemp
1334,K04121,5218.0,60,4.7,1,-0.49,0.12,0.12,-99,0,13.814,0.046,286.57601604542094,41.74157621512588,kmag,allsky,smemp
1335,K04123,6002.0,60,4.7,1,0.07,0.12,0.12,-99,0,12.098,0.018,296.3565593040022,41.455343466902725,kmag,allsky,smemp
1336,K04129,5031.0,60,4.7,1,0.19,0.12,0.12,-99,0,11.58,0.016,295.5294407740345,50.370376554996255,kmag,allsky,smemp
1337,K04131,6604.0,60,4.7,1,-0.17,0.12,0.12,-99,0,12.328,0.022,293.71806905272905,41.430910465115005,kmag,allsky,smemp
1338,K04136,5635.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.415999999999999,0.015,281.8231767319514,42.81119786825207,kmag,allsky,smemp
1339,K04144,5904.0,60,4.7,1,-0.18,0.12,0.12,-99,0,12.969,0.029,290.33718587692675,38.204973334696895,kmag,allsky,smemp
1340,K04146,4982.0,60,4.7,1,0.25,0.12,0.12,-99,0,11.657,0.017,286.8194348954495,46.9117837217785,kmag,allsky,smemp
1341,K04152,6308.0,60,4.7,1,-0.09,0.12,0.12,-99,0,11.888,0.016,291.3859986383864,42.70911594048066,kmag,allsky,smemp
1342,K04156,5697.0,60,4.7,1,0.24,0.12,0.12,-99,0,12.252,0.023,293.3182976007189,41.11666966836604,kmag,allsky,smemp
1343,K04157,6146.0,60,4.7,1,-0.08,0.12,0.12,-99,0,11.473,0.017,287.40999052602575,39.658626699436155,kmag,allsky,smemp
1344,K04159,5162.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.634,0.025,292.28665647695647,42.07259478447612,kmag,allsky,smemp
1345,K04160,5598.0,60,4.7,1,0.2,0.12,0.12,-99,0,11.868,0.021,292.7846012504871,43.21601000508106,kmag,allsky,smemp
1346,K04188,5799.0,60,4.7,1,0.06,0.12,0.12,-99,0,11.504000000000001,0.017,296.10403126318266,42.342581818867615,kmag,allsky,smemp
