,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
376,K00868,4539.96013686,100,4.7,1,0.157290741273,0.06,0.12,-99,0,12.515,0.025,293.007982464,42.307153884,kmag,allsky,smsyn
377,K00869,5096.0353867,100,4.7,1,0.114192865812,0.06,0.12,-99,0,13.639,0.053,291.638997177,42.4363481934,kmag,allsky,smsyn
378,K00870,4674.4814669,100,4.7,1,0.0169548506393,0.06,0.12,-99,0,12.719,0.028,292.137040921,42.4294834872,kmag,allsky,smsyn
379,K00872,5162.04792822,100,4.7,1,0.172445924384,0.06,0.12,-99,0,13.347,0.028,289.268738829,42.6041818676,kmag,allsky,smsyn
380,K00874,5088.52128709,100,4.7,1,0.202809669295,0.06,0.12,-99,0,13.038,0.031,296.483400697,42.6633806496,kmag,allsky,smsyn
381,K00875,4635.25902065,100,4.7,1,0.288853513432,0.06,0.12,-99,0,13.102,0.031,296.693942843,42.6261144542,kmag,allsky,smsyn
382,K00877,4531.90941657,100,4.7,1,-0.121571405433,0.06,0.12,-99,0,12.392,0.021,293.636943707,42.824827452,kmag,allsky,smsyn
383,K00878,4831.56558005,100,4.7,1,-0.084502832755,0.06,0.12,-99,0,13.061,0.025,297.460046827,42.8398172259,kmag,allsky,smsyn
384,K00880,5419.15710816,100,4.7,1,0.212444944376,0.06,0.12,-99,0,13.518,0.048,292.873369553,42.9661582523,kmag,allsky,smsyn
385,K00881,4926.83352163,100,4.7,1,-0.0826508824769,0.06,0.12,-99,0,13.841,0.052,294.909673867,42.9351987055,kmag,allsky,smsyn
386,K00884,5059.53308175,100,4.7,1,0.29598086516,0.06,0.12,-99,0,13.051,0.026,288.642560882,43.0393768644,kmag,allsky,smsyn
387,K00886,4780.83115961,100,4.7,1,-0.660205336856,0.06,0.12,-99,0,12.648,0.021,294.773924495,43.0561975885,kmag,allsky,smsyn
388,K00889,5339.31971124,100,4.7,1,0.260366479109,0.06,0.12,-99,0,13.118,0.029,291.137620279,36.5773443112,kmag,allsky,smsyn
389,K00892,5063.53431002,100,4.7,1,-0.0609738593048,0.06,0.12,-99,0,13.135,0.029,290.393180884,43.3638577481,kmag,allsky,smsyn
390,K00896,4972.93205684,100,4.7,1,0.165005464167,0.06,0.12,-99,0,13.357,0.053,293.061313792,43.5813577412,kmag,allsky,smsyn
391,K00898,4455.43624715,100,4.7,1,-0.354977514887,0.06,0.12,-99,0,12.947,0.024,282.232519668,43.6655661902,kmag,allsky,smsyn
392,K00899,4813.6565832,100,4.7,1,-0.658371212106,0.06,0.12,-99,0,11.966,0.021,296.985300163,43.6586042687,kmag,allsky,smsyn
393,K00901,4505.65797084,100,4.7,1,-0.050099887953,0.06,0.12,-99,0,13.182,0.033,285.167396688,43.8763064686,kmag,allsky,smsyn
394,K00902,4659.06308173,100,4.7,1,0.0264995415258,0.06,0.12,-99,0,13.215,0.031,287.852380948,43.8980490095,kmag,allsky,smsyn
395,K00904,4608.55534889,100,4.7,1,0.0264228875651,0.06,0.12,-99,0,13.289,0.049,285.168329094,44.0264898273,kmag,allsky,smsyn
396,K00906,5007.09414835,100,4.7,1,0.0108795963772,0.06,0.12,-99,0,13.483,0.036,289.594763314,44.1418113654,kmag,allsky,smsyn
397,K00907,5544.65346563,100,4.7,1,-0.0385450900177,0.06,0.12,-99,0,13.632,0.042,296.566217116,44.105807723,kmag,allsky,smsyn
398,K00912,4565.51578047,100,4.7,1,-0.0554295189312,0.06,0.12,-99,0,12.466,0.018,295.579328959,44.54590522,kmag,allsky,smsyn
399,K00918,5401.16712363,100,4.7,1,0.135951956732,0.06,0.12,-99,0,13.222,0.037,283.977494925,44.8115613106,kmag,allsky,smsyn
400,K00921,5080.60086388,100,4.7,1,0.153420781646,0.06,0.12,-99,0,13.534,0.048,291.8419337,44.8581239669,kmag,allsky,smsyn
401,K00934,5503.18648626,100,4.7,1,-0.130919489749,0.06,0.12,-99,0,14.254,0.068,288.164654149,45.8164256869,kmag,allsky,smsyn
402,K00935,6088.04287365,100,4.7,1,-0.0939662078818,0.06,0.12,-99,0,13.871,0.05,294.0230229,45.853053501,kmag,allsky,smsyn
403,K00939,5665.25592866,100,4.7,1,0.289842921534,0.06,0.12,-99,0,13.424,0.043,292.580419973,46.0973588049,kmag,allsky,smsyn
404,K00947,4686.83785132,100,4.7,1,-0.624672917772,0.06,0.12,-99,0,12.097,0.023,291.862979331,46.4291613823,kmag,allsky,smsyn
405,K00950,4409.15562596,100,4.7,1,-0.667753904974,0.06,0.12,-99,0,12.753,0.029,292.657052732,46.5374680697,kmag,allsky,smsyn
406,K00951,4846.3780318,100,4.7,1,0.174331010307,0.06,0.12,-99,0,12.956,0.026,294.068411574,46.5791356621,kmag,allsky,smsyn
407,K00952,4601.32038387,100,4.7,1,-0.417913571627,0.06,0.12,-99,0,12.757,0.024,297.842307283,46.5743595063,kmag,allsky,smsyn
408,K00954,5510.86705094,100,4.7,1,-0.0854866505095,0.06,0.12,-99,0,13.555,0.029,288.211970651,46.6150461229,kmag,allsky,smsyn
409,K00956,4644.78420487,100,4.7,1,-0.0304189747672,0.06,0.12,-99,0,12.817,0.032,283.865967631,46.7896522337,kmag,allsky,smsyn
410,K00958,4903.02256104,100,4.7,1,0.00714817063071,0.06,0.12,-99,0,10.41,0.017,291.254422927,36.7434302008,kmag,allsky,smsyn
411,K00969,6278.00841075,100,4.7,1,-0.572903169432,0.06,0.12,-99,0,11.035,0.02,287.61630824,39.1272259501,kmag,allsky,smsyn
412,K00972,6190.74164194,100,4.7,1,-0.871476431132,0.06,0.12,-99,0,8.736,0.013,282.000420132,48.5422560121,kmag,allsky,smsyn
413,K00974,6319.41295652,100,4.7,1,-0.0356504645087,0.06,0.12,-99,0,8.407,0.012,295.8028719,45.9879662871,kmag,allsky,smsyn
414,K00975,6176.62905597,100,4.7,1,-0.0509753357204,0.06,0.12,-99,0,6.945,0.018,287.361967317,38.7141383805,kmag,allsky,smsyn
415,K00977,4394.65014765,100,4.7,1,0.181983898849,0.06,0.12,-99,0,7.465,0.016,292.71960377,48.8520066758,kmag,allsky,smsyn
416,K00986,5542.08274553,100,4.7,1,0.292263727393,0.06,0.12,-99,0,12.494,0.026,291.925965755,38.0140524554,kmag,allsky,smsyn
417,K00987,5490.39174296,100,4.7,1,0.104221482095,0.06,0.12,-99,0,10.777,0.012,295.574229967,42.8064255415,kmag,allsky,smsyn
418,K00988,5092.16372696,100,4.7,1,0.100108302733,0.06,0.12,-99,0,11.585,0.021,291.36473335,37.609239016,kmag,allsky,smsyn
419,K00991,5535.16885198,100,4.7,1,-0.135014618312,0.06,0.12,-99,0,11.931,0.018,296.496049306,47.182784776,kmag,allsky,smsyn
420,K00993,5549.22208262,100,4.7,1,-0.316590300481,0.06,0.12,-99,0,12.732,0.025,290.728716848,37.2526575391,kmag,allsky,smsyn
421,K00999,5112.86907946,100,4.7,1,-0.0814632337864,0.06,0.12,-99,0,13.548,0.048,292.469802222,37.5677940943,kmag,allsky,smsyn
422,K01001,6253.53530576,100,4.7,1,0.119617217488,0.06,0.12,-99,0,11.591,0.02,292.04462803,37.3761861032,kmag,allsky,smsyn
423,K01006,4447.82955818,100,4.7,1,-0.54745141826,0.06,0.12,-99,0,12.922,0.029,299.650992854,40.9731590142,kmag,allsky,smsyn
424,K01015,5947.86366573,100,4.7,1,-0.0975756893281,0.06,0.12,-99,0,13.103,0.034,289.096827359,44.0043640292,kmag,allsky,smsyn
425,K01020,5649.76146985,100,4.7,1,-0.245004617256,0.06,0.12,-99,0,11.446,0.02,292.930853939,37.6066299376,kmag,allsky,smsyn
426,K01024,4494.40811543,100,4.7,1,-0.150654560635,0.06,0.12,-99,0,11.875,0.022,291.903241054,37.9023677361,kmag,allsky,smsyn
427,K01048,4476.47530674,100,4.7,1,-0.275167152575,0.06,0.12,-99,0,12.409,0.02,298.991630342,41.074954056,kmag,allsky,smsyn
428,K01050,5061.11996955,100,4.7,1,0.0884362698142,0.06,0.12,-99,0,11.879,0.028,296.860934843,41.0973178292,kmag,allsky,smsyn
429,K01052,5922.48819176,100,4.7,1,-0.0976452148596,0.06,0.12,-99,0,13.897,0.051,290.510478828,41.2447430192,kmag,allsky,smsyn
430,K01060,6502.82208617,100,4.7,1,-0.146802788791,0.06,0.12,-99,0,13.11,0.035,293.084611516,41.1354048593,kmag,allsky,smsyn
431,K01069,5239.23598675,100,4.7,1,0.297808487847,0.06,0.12,-99,0,13.239,0.03,287.59319968,44.1794277802,kmag,allsky,smsyn
432,K01076,4857.29033462,100,4.7,1,-0.248861965703,0.06,0.12,-99,0,12.88,0.025,297.390670535,47.2556988986,kmag,allsky,smsyn
433,K01078,4386.45591669,100,4.7,1,-0.678821531684,0.06,0.12,-99,0,12.485,0.024,299.830565486,47.1575741172,kmag,allsky,smsyn
434,K01082,5056.45323757,100,4.7,1,0.0758729960902,0.06,0.12,-99,0,13.752,0.059,292.144553375,47.1573604331,kmag,allsky,smsyn
435,K01085,4656.30847113,100,4.7,1,-0.648588880008,0.06,0.12,-99,0,12.247,0.013,281.050347553,47.1882005118,kmag,allsky,smsyn
436,K01089,5848.49794059,100,4.7,1,0.149260709484,0.06,0.12,-99,0,13.103,0.034,294.433522768,38.3554728994,kmag,allsky,smsyn
437,K01101,4974.25452428,100,4.7,1,0.0331574267159,0.06,0.12,-99,0,13.514,0.043,294.115685846,38.3934377989,kmag,allsky,smsyn
438,K01102,6136.87913544,100,4.7,1,-0.000929636509604,0.06,0.12,-99,0,13.372,0.037,290.413262091,38.3437283298,kmag,allsky,smsyn
439,K01104,4851.40590997,100,4.7,1,0.261200573474,0.06,0.12,-99,0,13.373,0.032,291.170652939,38.0085836889,kmag,allsky,smsyn
440,K01108,5657.08261803,100,4.7,1,0.28187086391,0.06,0.12,-99,0,12.923,0.025,286.490458912,38.3748719922,kmag,allsky,smsyn
441,K01113,6097.60718732,100,4.7,1,0.0357912513899,0.06,0.12,-99,0,12.382,0.026,291.976155906,38.0550327279,kmag,allsky,smsyn
442,K01115,5631.83681011,100,4.7,1,0.114851654643,0.06,0.12,-99,0,12.299,0.026,291.423582041,38.2165602789,kmag,allsky,smsyn
443,K01116,5753.53415146,100,4.7,1,0.0359505389349,0.06,0.12,-99,0,11.888,0.02,290.884621738,38.0575539402,kmag,allsky,smsyn
444,K01117,6444.78088863,100,4.7,1,-0.0324778191284,0.06,0.12,-99,0,11.64,0.02,291.031860407,38.2118939969,kmag,allsky,smsyn
445,K01120,4932.08492087,100,4.7,1,-0.040803495786,0.06,0.12,-99,0,9.949,0.018,297.757101277,41.6804583072,kmag,allsky,smsyn
446,K01121,5877.67331475,100,4.7,1,0.0977599859045,0.06,0.12,-99,0,11.321,0.027,290.352864009,41.7697595721,kmag,allsky,smsyn
447,K01126,5283.2898581,100,4.7,1,0.0432378954601,0.06,0.12,-99,0,13.346,0.035,297.753140905,41.6760078598,kmag,allsky,smsyn
448,K01127,5619.46092245,100,4.7,1,0.398612578666,0.06,0.12,-99,0,13.961,0.053,290.215145903,41.7759810262,kmag,allsky,smsyn
449,K01128,5352.45633628,100,4.7,1,-0.0285734504915,0.06,0.12,-99,0,11.774,0.021,291.433278069,41.7033162343,kmag,allsky,smsyn
450,K01141,4426.3003097,100,4.7,1,-0.308105471114,0.06,0.12,-99,0,13.046,0.021,282.724109784,44.3465097874,kmag,allsky,smsyn
451,K01145,5988.80448816,100,4.7,1,0.0780373498881,0.06,0.12,-99,0,12.685,0.024,296.54859715,44.2646231986,kmag,allsky,smsyn
452,K01148,6115.46537956,100,4.7,1,0.16008532437,0.06,0.12,-99,0,12.627,0.019,282.200120726,44.4222794853,kmag,allsky,smsyn
453,K01151,5477.09044812,100,4.7,1,-0.180901807699,0.06,0.12,-99,0,11.745,0.021,283.002931574,44.2841080373,kmag,allsky,smsyn
454,K01161,5439.24975184,100,4.7,1,0.0416338106234,0.06,0.12,-99,0,12.708,0.025,299.127525669,47.5938319405,kmag,allsky,smsyn
455,K01162,5745.09858729,100,4.7,1,-0.203269855727,0.06,0.12,-99,0,11.325,0.013,288.868246026,47.7594699637,kmag,allsky,smsyn
456,K01163,5217.26508388,100,4.7,1,-0.282384295977,0.06,0.12,-99,0,13.217,0.027,291.302145808,47.6976573188,kmag,allsky,smsyn
457,K01165,5397.04488466,100,4.7,1,0.000696209423866,0.06,0.12,-99,0,12.287,0.017,291.062861496,47.4847890284,kmag,allsky,smsyn
458,K01169,5641.74721412,100,4.7,1,0.132110834493,0.06,0.12,-99,0,11.715,0.013,281.551177708,47.4699930888,kmag,allsky,smsyn
459,K01175,5578.17296171,100,4.7,1,0.0757054394948,0.06,0.12,-99,0,11.617,0.014,295.920666283,47.4486164269,kmag,allsky,smsyn
460,K01194,4527.08236157,100,4.7,1,-0.278341089816,0.06,0.12,-99,0,13.378,0.04,293.804504147,38.6390516834,kmag,allsky,smsyn
461,K01196,5684.38373767,100,4.7,1,-0.159795325351,0.06,0.12,-99,0,13.456,0.039,292.922792604,38.4772173163,kmag,allsky,smsyn
462,K01198,6328.31754474,100,4.7,1,0.102762441145,0.06,0.12,-99,0,13.957,0.057,292.479700381,38.5149018446,kmag,allsky,smsyn
463,K01199,4772.2586394,100,4.7,1,0.109509574812,0.06,0.12,-99,0,12.706,0.029,293.743922345,38.9392217426,kmag,allsky,smsyn
464,K01202,4557.4125296,100,4.7,1,0.0297278758253,0.06,0.12,-99,0,13.105,0.033,291.692477283,38.572910524,kmag,allsky,smsyn
465,K01203,5692.99325809,100,4.7,1,-0.285652708252,0.06,0.12,-99,0,13.838,0.053,293.568196996,39.0363122955,kmag,allsky,smsyn
466,K01215,6047.32134644,100,4.7,1,0.0872565064065,0.06,0.12,-99,0,11.966,0.022,286.583189429,39.0772582365,kmag,allsky,smsyn
467,K01216,5939.30781999,100,4.7,1,-0.0889581195746,0.06,0.12,-99,0,12.011,0.021,288.133679282,38.9968923024,kmag,allsky,smsyn
468,K01220,5283.05408516,100,4.7,1,0.156908850964,0.06,0.12,-99,0,11.074,0.021,287.307899907,39.1447096623,kmag,allsky,smsyn
469,K01221,4978.13112536,100,4.7,1,0.337239061891,0.06,0.12,-99,0,9.465,0.018,290.107212404,38.7022693764,kmag,allsky,smsyn
470,K01225,4474.20243812,100,4.7,1,-0.14704841571,0.06,0.12,-99,0,12.61,0.021,295.622238265,42.0929759651,kmag,allsky,smsyn
471,K01227,5753.77208717,100,4.7,1,-0.571077824031,0.06,0.12,-99,0,12.355,0.022,297.707158319,42.0473912237,kmag,allsky,smsyn
472,K01230,5023.2090992,100,4.7,1,-0.0376908469317,0.06,0.12,-99,0,9.989,0.018,298.948157659,41.8121284941,kmag,allsky,smsyn
473,K01236,6631.38699419,100,4.7,1,-0.0489336914503,0.06,0.12,-99,0,12.509,0.019,287.39129497,42.194822046,kmag,allsky,smsyn
474,K01239,5746.62975992,100,4.7,1,-0.0472354645812,0.06,0.12,-99,0,13.517,0.051,292.178596453,42.0058386594,kmag,allsky,smsyn
475,K01240,5540.85901089,100,4.7,1,0.142556563647,0.06,0.12,-99,0,12.844,0.022,291.390532451,42.1804734912,kmag,allsky,smsyn
476,K01241,4840.05274022,100,4.7,1,0.371205832394,0.06,0.12,-99,0,10.227,0.018,293.758300153,41.871807047,kmag,allsky,smsyn
477,K01242,6149.51153915,100,4.7,1,-0.0159859716003,0.06,0.12,-99,0,12.473,0.025,292.22844821,42.0353238419,kmag,allsky,smsyn
478,K01266,4550.89707552,100,4.7,1,-0.104052106888,0.06,0.12,-99,0,12.763,0.023,286.075181526,44.6646277162,kmag,allsky,smsyn
479,K01270,5203.10995273,100,4.7,1,0.0810657723486,0.06,0.12,-99,0,12.897,0.028,293.641314622,44.6570691548,kmag,allsky,smsyn
480,K01271,6271.51074765,100,4.7,1,-0.298421855725,0.06,0.12,-99,0,12.349,0.023,294.265516945,44.7942637217,kmag,allsky,smsyn
481,K01275,5886.11521521,100,4.7,1,0.0411819009722,0.06,0.12,-99,0,11.993,0.023,299.221672754,44.693903294,kmag,allsky,smsyn
482,K01276,5486.32650952,100,4.7,1,0.139703763602,0.06,0.12,-99,0,13.067,0.034,285.036050584,45.0709909202,kmag,allsky,smsyn
483,K01278,5696.60652823,100,4.7,1,-0.206320637187,0.06,0.12,-99,0,13.65,0.046,284.677240207,44.7976400981,kmag,allsky,smsyn
484,K01279,5695.81908357,100,4.7,1,-0.0342684930318,0.06,0.12,-99,0,12.246,0.031,293.372210936,44.7851812346,kmag,allsky,smsyn
485,K01282,6099.58599928,100,4.7,1,-0.122351920543,0.06,0.12,-99,0,11.2,0.018,293.230017771,45.0533639825,kmag,allsky,smsyn
486,K01283,5775.45383975,100,4.7,1,-0.259558177852,0.06,0.12,-99,0,10.128,0.012,296.007195563,44.8535698269,kmag,allsky,smsyn
487,K01288,6070.33731348,100,4.7,1,0.0672889330454,0.06,0.12,-99,0,13.688,0.046,289.020135587,48.1197839087,kmag,allsky,smsyn
488,K01298,4499.54673119,100,4.7,1,-0.233917350035,0.06,0.12,-99,0,13.139,0.03,293.613741253,47.8389379839,kmag,allsky,smsyn
489,K01299,4959.5158976,100,4.7,1,0.0576906479461,0.06,0.12,-99,0,10.121,0.017,293.282234368,48.2859172883,kmag,allsky,smsyn
490,K01301,5218.60169661,100,4.7,1,-0.257683048332,0.06,0.12,-99,0,14.079,0.085,293.146569797,47.7297053017,kmag,allsky,smsyn
491,K01305,5296.31214929,100,4.7,1,0.172194728681,0.06,0.12,-99,0,13.319,0.039,291.390846914,48.0655392013,kmag,allsky,smsyn
492,K01306,5622.06637063,100,4.7,1,-0.256083675551,0.06,0.12,-99,0,14.121,0.071,290.676187421,48.2942362496,kmag,allsky,smsyn
493,K01307,5546.69966995,100,4.7,1,0.115222689832,0.06,0.12,-99,0,13.135,0.034,290.927428191,48.4434587679,kmag,allsky,smsyn
494,K01308,5636.58767409,100,4.7,1,0.0175362426998,0.06,0.12,-99,0,12.462,0.027,285.424159335,47.8345586087,kmag,allsky,smsyn
495,K01309,6527.60190897,100,4.7,1,0.0117017708068,0.06,0.12,-99,0,12.832,0.025,288.8552821,48.2085169773,kmag,allsky,smsyn
496,K01311,5865.6248487,100,4.7,1,-0.273239363975,0.06,0.12,-99,0,12.119,0.022,283.532950455,48.0943604111,kmag,allsky,smsyn
497,K01314,5036.18498992,100,4.7,1,0.0985113549135,0.06,0.12,-99,0,11.191,0.017,285.221123787,47.8813037143,kmag,allsky,smsyn
498,K01315,6093.57466568,100,4.7,1,0.0633480545014,0.06,0.12,-99,0,11.837,0.022,295.29382573,48.3748300724,kmag,allsky,smsyn
499,K01316,5848.58841309,100,4.7,1,0.327150187327,0.06,0.12,-99,0,10.562,0.025,290.552355167,48.1262575304,kmag,allsky,smsyn
500,K01326,5422.39389477,100,4.7,1,-0.560334605772,0.06,0.12,-99,0,11.053,0.02,286.834913344,39.7609849424,kmag,allsky,smsyn
501,K01331,4838.33531443,100,4.7,1,0.132338030363,0.06,0.12,-99,0,12.972,0.037,294.508518912,39.398701402,kmag,allsky,smsyn
502,K01332,5697.88071183,100,4.7,1,-0.242698982671,0.06,0.12,-99,0,13.587,0.042,288.916399686,39.5947523044,kmag,allsky,smsyn
503,K01335,6432.18938582,100,4.7,1,0.177826085846,0.06,0.12,-99,0,12.53,0.022,291.020152312,39.2206091174,kmag,allsky,smsyn
504,K01336,5775.79788783,100,4.7,1,0.10086384203,0.06,0.12,-99,0,13.283,0.032,296.358625131,39.1152032922,kmag,allsky,smsyn
505,K01338,5679.75083458,100,4.7,1,-0.162971433666,0.06,0.12,-99,0,13.053,0.033,292.276092851,39.5501135836,kmag,allsky,smsyn
506,K01344,6078.2746616,100,4.7,1,-0.315316188824,0.06,0.12,-99,0,12.001,0.02,284.86011282,39.2405075746,kmag,allsky,smsyn
507,K01353,5973.11395991,100,4.7,1,0.0126578599398,0.06,0.12,-99,0,12.508,0.022,297.465335061,42.8828516613,kmag,allsky,smsyn
508,K01359,5756.29191754,100,4.7,1,-0.178427733616,0.06,0.12,-99,0,13.532,0.034,291.020682266,42.4624633021,kmag,allsky,smsyn
509,K01360,4962.33794001,100,4.7,1,-0.102425579185,0.06,0.12,-99,0,13.452,0.038,286.410030717,42.6815136721,kmag,allsky,smsyn
510,K01361,4486.78076304,100,4.7,1,-0.0262948896746,0.06,0.12,-99,0,12.272,0.019,295.304494238,42.4753193403,kmag,allsky,smsyn
511,K01363,5637.15397509,100,4.7,1,0.232964012609,0.06,0.12,-99,0,14.15,0.058,287.916302863,42.4372665584,kmag,allsky,smsyn
512,K01364,5306.06777002,100,4.7,1,0.0800904299034,0.06,0.12,-99,0,13.97,0.057,295.7661979,42.4242822145,kmag,allsky,smsyn
513,K01366,5482.63606285,100,4.7,1,0.0968301052963,0.06,0.12,-99,0,13.661,0.043,286.358061132,42.4064917,kmag,allsky,smsyn
514,K01367,4964.9113939,100,4.7,1,-0.0829880013255,0.06,0.12,-99,0,12.992,0.027,286.887255495,42.4712270979,kmag,allsky,smsyn
515,K01375,6214.10582732,100,4.7,1,-0.20397107164,0.06,0.12,-99,0,12.232,0.018,288.320397856,42.2613874188,kmag,allsky,smsyn
516,K01376,6003.66048293,100,4.7,1,-0.854871260148,0.06,0.12,-99,0,13.091,0.027,291.013551821,42.2830864159,kmag,allsky,smsyn
517,K01378,5599.40920904,100,4.7,1,-0.264094610742,0.06,0.12,-99,0,11.7,0.014,295.510746367,42.9306222089,kmag,allsky,smsyn
518,K01379,5681.69054675,100,4.7,1,-0.09274737213,0.06,0.12,-99,0,12.159,0.019,294.985560726,42.7277354882,kmag,allsky,smsyn
519,K01390,4623.22367863,100,4.7,1,0.0930982687335,0.06,0.12,-99,0,12.962,0.029,294.915851702,45.7838041741,kmag,allsky,smsyn
520,K01393,4499.07401353,100,4.7,1,-0.277864896286,0.06,0.12,-99,0,12.768,0.03,283.555499051,45.6143784262,kmag,allsky,smsyn
521,K01396,5513.15715652,100,4.7,1,0.10896333262,0.06,0.12,-99,0,14.172,0.055,287.392039249,46.0592578035,kmag,allsky,smsyn
522,K01403,4494.02146557,100,4.7,1,0.0671276267293,0.06,0.12,-99,0,12.885,0.022,290.479905248,45.6005798478,kmag,allsky,smsyn
523,K01404,4584.02262518,100,4.7,1,-0.0791855191103,0.06,0.12,-99,0,13.484,0.036,287.054467399,45.1803351059,kmag,allsky,smsyn
524,K01408,4468.46408137,100,4.7,1,-0.156293760596,0.06,0.12,-99,0,11.809,0.013,290.294580513,45.5645195629,kmag,allsky,smsyn
525,K01411,5699.29178313,100,4.7,1,0.362451179154,0.06,0.12,-99,0,11.689,0.018,298.995150969,45.9094341807,kmag,allsky,smsyn
526,K01412,5938.37387541,100,4.7,1,0.124068697257,0.06,0.12,-99,0,12.25,0.019,291.074683996,45.2425439677,kmag,allsky,smsyn
527,K01413,5253.17007313,100,4.7,1,-0.027424303684,0.06,0.12,-99,0,12.717,0.028,285.345838263,45.3677754138,kmag,allsky,smsyn
528,K01426,5688.79585011,100,4.7,1,-0.124903414105,0.06,0.12,-99,0,12.78,0.03,283.209160513,48.7776155737,kmag,allsky,smsyn
529,K01427,4465.80724167,100,4.7,1,-0.286995980259,0.06,0.12,-99,0,13.058,0.032,287.857854059,48.7739646355,kmag,allsky,smsyn
530,K01428,4772.94021965,100,4.7,1,-0.114421865665,0.06,0.12,-99,0,12.515,0.029,290.95763629,49.2037261607,kmag,allsky,smsyn
531,K01430,4556.66647198,100,4.7,1,-0.228592150151,0.06,0.12,-99,0,13.075,0.031,283.039844814,48.825330334,kmag,allsky,smsyn
532,K01431,5527.9862582,100,4.7,1,0.262312714765,0.06,0.12,-99,0,11.814,0.025,287.022378874,48.6818964716,kmag,allsky,smsyn
533,K01432,5668.67836771,100,4.7,1,0.107515090561,0.06,0.12,-99,0,13.436,0.044,283.207015566,48.5805222285,kmag,allsky,smsyn
534,K01436,5656.48869837,100,4.7,1,0.183710390461,0.06,0.12,-99,0,12.706,0.027,283.982904044,49.2329512251,kmag,allsky,smsyn
535,K01438,5677.29513737,100,4.7,1,0.1717601279,0.06,0.12,-99,0,12.431,0.025,293.288294921,48.8116113671,kmag,allsky,smsyn
536,K01439,5972.34382963,100,4.7,1,0.129931341192,0.06,0.12,-99,0,11.527,0.023,290.851796112,48.5213242851,kmag,allsky,smsyn
537,K01442,5552.61473505,100,4.7,1,0.419772358091,0.06,0.12,-99,0,10.911,0.023,286.036302457,49.6145026797,kmag,allsky,smsyn
538,K01444,6205.45275262,100,4.7,1,0.104496643212,0.06,0.12,-99,0,12.587,0.024,297.391586282,48.5606874508,kmag,allsky,smsyn
539,K01445,6334.70650033,100,4.7,1,0.134313746875,0.06,0.12,-99,0,11.151,0.016,283.936780987,49.1102747744,kmag,allsky,smsyn
540,K01452,6460.59620433,100,4.7,1,-0.457417585665,0.06,0.12,-99,0,12.449,0.03,293.281528634,43.055797113,kmag,allsky,smsyn
541,K01459,4489.33439833,100,4.7,1,-0.016787560262,0.06,0.12,-99,0,12.782,0.023,287.143023792,46.5080218273,kmag,allsky,smsyn
542,K01461,4847.23333303,100,4.7,1,0.00357358530229,0.06,0.12,-99,0,13.536,0.039,287.804591209,46.2388982504,kmag,allsky,smsyn
543,K01463,6486.29003668,100,4.7,1,-0.0406652992673,0.06,0.12,-99,0,10.968,0.011,288.258638378,43.376475003,kmag,allsky,smsyn
544,K01466,4817.02170008,100,4.7,1,0.260519475921,0.06,0.12,-99,0,13.945,0.067,284.849890439,46.1388903712,kmag,allsky,smsyn
545,K01474,6412.50753397,100,4.7,1,0.181338768477,0.06,0.12,-99,0,11.859,0.018,295.417912505,51.1847628754,kmag,allsky,smsyn
546,K01475,4478.34780536,100,4.7,1,-0.150283085105,0.06,0.12,-99,0,13.2,0.034,297.430382603,39.8478795298,kmag,allsky,smsyn
547,K01477,5259.15750198,100,4.7,1,-0.0158064467978,0.06,0.12,-99,0,13.996,0.046,287.653948903,43.5057052368,kmag,allsky,smsyn
548,K01478,5525.84576062,100,4.7,1,0.0244708372747,0.06,0.12,-99,0,10.862,0.021,288.848855207,51.2090375042,kmag,allsky,smsyn
549,K01480,4923.20050938,100,4.7,1,-0.186406977052,0.06,0.12,-99,0,13.858,0.052,286.741833689,43.1901196561,kmag,allsky,smsyn
550,K01483,5801.44706454,100,4.7,1,0.289812080571,0.06,0.12,-99,0,12.806,0.032,289.152365808,50.2530675078,kmag,allsky,smsyn
551,K01484,4940.27041223,100,4.7,1,0.298669684532,0.06,0.12,-99,0,12.926,0.106,290.616707384,49.9576354899,kmag,allsky,smsyn
552,K01486,5702.89192443,100,4.7,1,0.157937903081,0.06,0.12,-99,0,13.9,0.055,294.316930709,43.6292435709,kmag,allsky,smsyn
553,K01494,4545.36728286,100,4.7,1,-0.0786214601961,0.06,0.12,-99,0,13.438,0.043,295.457081796,50.0771838297,kmag,allsky,smsyn
554,K01501,4570.57553086,100,4.7,1,-0.328915898291,0.06,0.12,-99,0,13.484,0.03,290.122211229,43.0854070046,kmag,allsky,smsyn
555,K01510,4743.12527666,100,4.7,1,-0.0756996702847,0.06,0.12,-99,0,13.873,0.058,295.084100057,50.1146379732,kmag,allsky,smsyn
556,K01514,4450.7446828,100,4.7,1,-0.557276714418,0.06,0.12,-99,0,12.777,0.019,289.320930162,46.1341175509,kmag,allsky,smsyn
557,K01525,6259.77732761,100,4.7,1,-0.297910363884,0.06,0.12,-99,0,11.039,0.021,281.971234717,43.672783903,kmag,allsky,smsyn
558,K01528,5325.66424772,100,4.7,1,0.0806755028577,0.06,0.12,-99,0,12.268,0.019,294.650025608,43.3356106301,kmag,allsky,smsyn
